,player_id,pts,reb,ast,blk,stl,fg%,ft%,fg3m,min,tov
0,203932,16.1,6.75,2.0,0.7,0.9,0.44,0.78,1.4,33.9,1.6
1,201143,12.3,5.8,3.2,1.0,0.7,0.47,0.76,1.1,30.2,1.6
2,202329,9.8,5.39,1.8,0.4,0.9,0.44,0.74,1.4,28.0,1.1
3,202692,8.3,2.42,1.5,0.1,0.5,0.41,0.77,0.7,20.8,1.0
4,203518,5.5,1.73,1.0,0.1,0.5,0.41,0.8,1.1,17.0,0.6
5,203458,8.3,6.87,0.7,1.3,0.5,0.51,0.65,0.0,23.3,1.2
6,1627816,2.2,0.93,0.5,0.0,0.1,0.45,1.0,0.3,9.1,0.3
7,203459,10.0,3.48,1.6,0.3,0.6,0.42,0.81,1.4,26.3,1.0
8,101161,3.3,3.13,0.8,0.4,0.5,0.46,0.6,0.0,13.6,0.6
9,203083,15.6,11.09,2.4,1.6,1.1,0.51,0.62,0.1,33.3,2.0
10,2738,8.1,3.87,3.3,0.5,0.9,0.46,0.74,0.8,26.7,1.2
11,101106,2.2,3.56,0.7,1.0,0.2,0.44,0.55,0.0,13.3,0.8
12,1626150,9.8,2.65,3.7,0.2,1.0,0.45,0.82,0.7,26.5,1.6
13,203952,15.9,4.99,2.3,0.4,0.9,0.45,0.8,1.3,32.2,1.6
14,203076,25.0,10.1,2.3,1.9,1.2,0.52,0.77,0.4,35.3,2.2
15,201229,7.2,2.33,0.9,0.2,0.5,0.43,0.82,1.0,18.1,0.7
16,203382,4.0,3.69,0.6,0.6,0.3,0.47,0.67,0.0,14.9,0.7
17,203085,13.7,2.7,3.4,0.2,0.9,0.42,0.81,1.8,31.2,1.6
18,202340,14.4,3.3,2.3,0.2,1.1,0.43,0.78,1.7,30.7,1.5
19,203463,6.8,2.28,1.0,0.3,0.6,0.42,0.79,0.9,19.2,0.8
20,202687,5.1,4.47,0.6,1.1,0.4,0.5,0.64,0.0,17.8,0.8
21,201933,19.3,4.71,4.2,0.4,1.0,0.42,0.8,1.5,34.2,2.2
22,1626246,5.7,3.71,0.5,0.3,0.4,0.45,0.75,0.0,14.4,0.7
23,1626171,12.0,6.07,1.4,0.4,0.7,0.44,0.77,1.0,25.2,1.3
24,202711,12.5,3.05,1.9,0.2,0.7,0.44,0.83,1.6,28.1,1.3
25,203078,19.8,3.86,4.7,0.3,1.1,0.44,0.84,1.9,35.2,2.1
26,1627742,16.2,4.19,3.1,0.4,0.9,0.45,0.79,0.9,32.7,2.0
27,201572,9.2,3.67,1.0,0.5,0.4,0.41,0.78,1.1,21.7,0.9
28,203998,4.8,2.44,0.6,0.1,0.3,0.46,0.67,0.6,13.2,0.5
29,1627854,6.4,2.09,1.0,0.1,0.4,0.42,0.85,0.9,18.1,0.7
30,1627741,12.3,3.46,2.2,0.3,1.2,0.42,0.82,1.6,30.4,1.4
31,203468,19.4,4.12,2.8,0.4,0.9,0.45,0.85,2.3,34.7,1.7
32,101139,10.0,2.73,1.5,0.2,0.6,0.4,0.84,1.8,24.4,1.0
33,1626166,7.9,2.42,2.7,0.1,0.8,0.41,0.78,0.9,23.5,1.3
34,1627747,11.7,3.19,4.0,0.3,1.2,0.45,0.8,1.0,29.3,1.8
35,2546,13.6,4.63,1.9,0.3,0.7,0.45,0.78,1.6,30.1,1.3
36,202718,7.8,2.52,1.1,0.3,0.6,0.46,0.84,1.0,20.3,0.7
37,101112,4.6,2.2,0.9,0.3,0.3,0.39,0.72,0.8,16.0,0.5
38,1627767,3.9,3.08,0.5,0.5,0.3,0.47,0.74,0.0,12.5,0.7
39,101108,17.4,3.69,6.6,0.3,1.6,0.43,0.83,1.9,34.5,2.6
40,203991,14.2,9.74,1.4,1.8,0.6,0.54,0.68,0.0,31.8,1.9
41,203469,7.5,5.43,0.8,0.8,0.4,0.48,0.78,0.0,21.7,1.1
42,201147,6.7,3.08,1.2,0.2,0.9,0.44,0.74,0.6,19.2,0.9
43,202709,8.0,3.3,2.7,0.2,0.7,0.44,0.76,0.9,24.2,1.2
44,201584,13.3,2.98,2.8,0.3,1.1,0.48,0.8,1.5,30.6,1.3
45,1626245,4.2,2.93,0.6,0.3,0.3,0.5,0.71,0.0,14.4,0.7
46,1626156,12.6,2.91,3.6,0.2,0.9,0.42,0.84,1.4,27.6,2.0
47,201571,8.9,1.7,3.0,0.1,0.6,0.41,0.83,1.0,21.9,1.2
48,1627745,5.3,4.08,0.6,0.6,0.3,0.49,0.64,0.0,17.3,0.7
49,203081,24.0,4.23,5.5,0.4,1.2,0.43,0.84,2.1,36.3,2.8
50,201568,15.3,4.64,2.1,0.5,0.7,0.43,0.86,1.3,31.8,1.4
51,201980,7.8,3.31,1.4,0.6,0.9,0.41,0.83,1.4,25.0,0.9
52,201967,5.8,3.47,1.0,0.3,0.5,0.45,0.71,0.6,18.8,0.7
53,203957,8.0,2.07,3.5,0.1,0.8,0.43,0.76,0.5,22.8,1.4
54,1627863,7.7,2.89,1.3,0.3,0.6,0.44,0.72,1.0,19.7,0.9
55,203967,13.4,5.04,2.2,0.4,0.7,0.45,0.8,1.2,31.4,1.5
56,201954,11.3,2.4,4.4,0.2,1.1,0.45,0.8,1.0,29.4,1.5
57,1628021,7.9,4.28,1.4,0.4,0.8,0.45,0.72,0.2,23.7,1.1
58,202722,6.3,2.06,0.7,0.3,0.5,0.42,0.75,1.1,17.8,0.6
59,201599,9.8,10.14,1.4,1.2,0.6,0.56,0.61,0.0,29.2,1.7
60,1627761,5.6,2.28,2.2,0.2,0.8,0.41,0.74,0.4,18.4,1.1
61,201942,21.0,4.14,3.6,0.3,1.0,0.44,0.83,1.1,34.6,2.1
62,202326,26.5,7.74,5.7,0.8,1.6,0.47,0.76,1.7,38.3,3.5
63,201960,12.6,5.03,1.8,0.5,0.9,0.45,0.81,1.3,30.4,1.4
64,1626153,8.6,3.02,2.9,0.3,0.9,0.45,0.77,0.6,23.3,1.5
65,1627743,3.2,1.03,1.2,0.1,0.4,0.41,0.72,0.2,11.1,0.6
66,203471,19.0,3.36,5.9,0.2,1.0,0.45,0.83,1.2,33.0,2.5
67,202324,11.5,6.62,1.5,1.1,0.8,0.5,0.7,0.2,28.0,1.4
68,1627884,4.3,3.08,0.3,0.8,0.3,0.52,0.62,0.0,14.0,0.7
69,201565,10.9,2.36,2.0,0.2,0.7,0.44,0.79,0.5,24.9,1.5
70,1626164,23.9,4.89,5.4,0.3,1.1,0.43,0.84,2.2,36.6,2.6
71,2734,7.7,1.82,2.2,0.1,0.6,0.43,0.82,1.0,20.1,1.1
72,203473,8.5,5.12,1.4,0.6,0.7,0.46,0.78,0.9,24.7,0.9
73,1627738,5.0,4.06,0.9,0.5,0.4,0.47,0.65,0.0,16.4,0.6
74,203079,13.5,2.6,3.0,0.2,0.9,0.42,0.82,1.7,29.5,1.7
75,1717,10.9,4.05,1.5,0.4,0.6,0.43,0.82,1.5,25.3,1.0
76,1627734,12.8,7.2,1.3,0.6,0.7,0.48,0.77,0.0,28.0,1.7
77,1627827,5.0,2.21,0.9,0.3,0.5,0.4,0.72,0.8,18.3,0.6
78,203926,6.7,2.43,0.9,0.2,0.3,0.45,0.83,0.9,18.6,0.6
79,1627733,6.6,2.95,1.2,0.5,0.6,0.4,0.73,1.0,21.8,0.8
80,203110,11.5,6.67,6.3,0.8,1.5,0.44,0.75,1.1,32.7,2.6
81,2730,17.8,9.44,2.4,1.9,0.7,0.52,0.69,0.0,33.3,2.2
82,203939,8.9,5.6,1.3,0.5,0.9,0.46,0.7,0.4,25.2,1.3
83,2548,10.0,3.27,2.6,0.3,0.8,0.44,0.8,0.6,25.5,1.5
84,202734,12.2,2.76,2.8,0.2,1.1,0.46,0.8,1.4,28.6,1.2
85,202334,4.9,4.97,0.6,0.8,0.5,0.5,0.61,0.1,18.9,0.9
86,203901,13.7,3.98,5.3,0.3,1.2,0.44,0.76,0.7,30.9,2.3
87,1626144,10.2,2.62,3.7,0.1,0.8,0.43,0.82,1.1,25.4,1.6
88,202683,11.5,8.01,1.1,0.6,0.6,0.5,0.67,0.0,26.9,1.5
89,202339,15.8,3.57,5.2,0.4,1.4,0.43,0.84,1.4,32.9,2.1
90,201569,15.7,2.85,2.4,0.2,0.9,0.45,0.86,2.1,32.0,1.5
91,101141,11.7,6.22,1.7,0.5,0.8,0.44,0.77,1.3,28.1,1.2
92,203095,14.7,3.41,2.9,0.3,0.8,0.43,0.8,1.9,29.7,1.6
93,202323,7.1,3.13,2.1,0.3,0.6,0.43,0.74,0.4,22.0,1.1
94,1626163,10.5,2.68,1.2,0.1,0.6,0.43,0.83,1.3,22.6,1.1
95,1627832,11.5,2.74,2.6,0.2,1.0,0.44,0.86,1.4,27.2,1.4
96,202066,8.9,2.59,2.0,0.2,0.8,0.43,0.81,1.1,26.7,1.1
97,203914,15.9,4.2,2.7,0.3,1.2,0.43,0.79,1.7,32.7,1.7
98,1627780,4.8,2.1,0.9,0.1,0.6,0.48,0.72,0.5,15.4,0.7
99,201588,8.1,2.84,2.0,0.2,0.7,0.42,0.78,1.1,24.8,0.9
100,101123,8.4,2.28,1.0,0.3,0.6,0.4,0.82,1.5,21.1,0.7
101,203507,25.9,9.84,4.2,1.5,1.4,0.5,0.76,0.7,36.7,2.9
102,203922,4.9,1.66,1.5,0.1,0.6,0.41,0.83,0.6,16.8,0.7
103,201609,16.4,3.42,3.8,0.2,0.8,0.45,0.83,1.3,32.3,2.0
104,203476,4.8,3.0,0.8,0.4,0.6,0.48,0.75,0.1,15.9,0.5
105,202328,9.9,7.14,1.8,0.6,0.8,0.51,0.74,0.1,24.3,1.4
106,203084,18.0,6.59,2.1,0.5,0.9,0.45,0.84,1.5,33.4,1.4
107,202355,15.1,8.9,1.7,1.5,0.7,0.53,0.74,0.0,32.0,1.8
108,1627740,5.4,1.89,1.0,0.1,0.4,0.44,0.85,0.7,14.4,0.7
109,203546,7.5,2.28,1.2,0.3,0.5,0.45,0.8,1.0,19.9,0.6
110,101133,5.1,3.98,0.7,0.6,0.5,0.48,0.64,0.0,17.0,1.0
111,202697,7.2,3.41,1.3,0.3,0.9,0.42,0.75,0.8,21.0,1.0
112,203477,6.9,1.89,3.0,0.1,0.7,0.39,0.78,0.8,20.1,1.2
113,202738,11.7,2.12,3.7,0.1,0.7,0.42,0.81,1.2,25.8,1.9
114,202397,7.9,2.12,3.4,0.1,0.7,0.44,0.76,0.3,22.5,1.2
115,1627826,6.4,4.4,0.6,0.5,0.4,0.53,0.65,0.0,17.7,0.9
116,200826,10.8,2.59,5.2,0.1,0.7,0.42,0.77,1.5,27.2,1.8
117,200755,15.4,2.87,2.6,0.2,0.8,0.45,0.86,1.8,30.8,1.5
118,2747,7.0,2.31,1.7,0.2,0.6,0.43,0.81,1.2,24.4,0.8
119,203210,10.7,6.74,1.5,0.5,0.7,0.46,0.78,0.6,27.5,1.3
120,201580,4.1,2.74,0.3,0.7,0.2,0.54,0.62,0.0,11.3,0.4
121,203953,10.6,3.4,2.0,0.3,0.7,0.43,0.78,0.8,25.0,1.2
122,203109,8.7,2.98,1.4,0.2,0.6,0.42,0.81,1.3,23.2,0.9
123,1626143,6.7,3.88,0.7,0.5,0.3,0.47,0.77,0.1,17.9,0.9
124,1627774,2.7,0.93,0.7,0.1,0.3,0.41,0.77,0.3,10.0,0.4
125,1627751,5.8,4.68,0.7,0.9,0.4,0.53,0.64,0.1,18.2,0.9
126,2037,8.4,1.87,1.8,0.1,0.6,0.42,0.84,0.9,20.0,1.1
127,1627750,12.7,3.25,2.5,0.2,0.9,0.44,0.8,1.6,29.7,1.5
128,203516,8.7,3.69,1.4,0.4,0.8,0.44,0.76,1.1,24.8,0.9
129,201935,27.4,6.06,6.8,0.5,1.6,0.45,0.84,2.4,37.3,3.8
130,201949,10.5,4.61,2.6,0.5,0.9,0.46,0.77,0.6,28.2,1.5
131,201162,3.5,1.43,1.5,0.1,0.5,0.4,0.83,0.2,14.7,0.7
132,1626185,6.6,4.07,1.0,0.7,0.6,0.43,0.67,0.4,18.6,0.9
133,201160,4.7,2.37,0.7,0.3,0.4,0.47,0.76,0.2,12.7,0.6
134,1627759,14.1,4.59,2.2,0.4,0.9,0.43,0.78,1.6,30.6,1.4
135,201145,9.9,3.22,1.5,0.2,0.6,0.45,0.81,0.7,24.6,1.0
136,201952,13.8,2.9,6.2,0.3,1.2,0.43,0.85,1.2,32.3,2.6
137,203924,8.5,4.07,0.8,0.6,0.5,0.49,0.69,0.5,19.7,0.9
138,203087,9.6,2.72,1.7,0.2,0.8,0.42,0.82,0.8,23.8,1.2
139,1626170,6.5,1.71,2.9,0.1,0.8,0.42,0.77,0.4,20.0,1.1
140,201573,7.8,2.57,1.7,0.3,0.8,0.43,0.79,1.1,23.7,1.0
141,202710,19.9,5.32,4.5,0.5,1.7,0.45,0.82,0.9,36.5,2.1
142,201975,9.3,2.57,1.6,0.2,0.6,0.45,0.78,1.1,22.1,1.0
143,203925,8.1,2.93,1.4,0.3,0.5,0.43,0.79,1.2,22.2,0.9
144,204060,10.2,2.95,4.3,0.2,1.0,0.43,0.8,1.5,29.7,1.7
145,203954,21.8,9.27,2.7,1.5,0.8,0.48,0.79,0.4,35.8,2.5
146,203089,8.0,7.38,0.9,1.4,0.7,0.53,0.56,0.0,25.5,1.2
147,202322,18.2,3.85,8.8,0.3,1.4,0.45,0.8,1.1,36.6,3.1
148,201973,6.7,3.12,1.0,0.3,0.4,0.43,0.79,0.9,19.5,0.7
149,202685,10.1,7.21,1.1,1.0,0.5,0.51,0.72,0.1,24.0,1.3
150,203613,15.0,3.33,2.9,0.2,0.9,0.44,0.82,1.1,32.0,1.9
151,203903,13.2,2.45,3.3,0.1,0.8,0.43,0.81,1.3,26.9,1.6
152,101181,6.4,1.69,2.7,0.1,0.6,0.42,0.81,0.7,17.6,1.2
153,1626196,11.6,3.27,2.6,0.3,1.0,0.45,0.77,1.2,27.9,1.1
154,201950,16.8,4.21,5.6,0.4,1.3,0.46,0.81,1.3,34.7,2.5
