,player_id,pts,reb,ast,blk,stl,fg%,ft%,fg3m,min,tov
155,1627823,3.7,1.84,0.5,0.2,0.3,0.42,0.74,0.5,11.7,0.4
156,203944,14.3,6.27,1.9,0.6,0.7,0.48,0.74,0.1,30.9,2.1
157,1626147,6.4,2.74,0.8,0.3,0.5,0.41,0.77,0.9,17.2,0.6
158,203200,11.8,3.68,2.5,0.3,1.3,0.41,0.79,1.7,31.3,1.5
159,1626159,10.1,3.65,2.2,0.4,0.7,0.45,0.76,1.0,24.0,1.3
160,203994,12.3,7.55,1.5,1.5,0.7,0.5,0.71,0.0,28.1,1.5
161,1626157,19.4,9.25,2.8,1.1,1.0,0.48,0.75,1.1,35.5,2.0
162,203482,12.1,4.99,1.7,0.4,0.8,0.45,0.8,1.2,27.3,1.4
163,1626162,11.8,4.41,1.8,0.5,0.9,0.43,0.78,1.5,27.6,1.2
164,202689,21.5,3.92,5.3,0.3,1.0,0.44,0.86,2.3,35.6,2.3
165,202702,6.7,5.12,0.7,0.6,0.5,0.48,0.69,0.0,19.2,1.1
166,203145,10.5,3.1,3.1,0.3,1.2,0.41,0.78,0.8,28.3,1.7
167,203484,12.2,4.03,2.5,0.3,1.4,0.42,0.77,1.6,30.4,1.5
168,201142,25.9,6.46,5.3,0.9,1.1,0.47,0.86,2.2,36.3,2.8
169,201567,16.0,8.32,1.8,0.6,0.8,0.45,0.83,1.7,31.1,1.6
170,1626172,4.0,3.13,0.6,0.7,0.4,0.51,0.6,0.1,13.6,0.5
171,203114,19.5,4.64,4.8,0.4,1.3,0.45,0.82,1.7,35.6,2.3
172,202691,18.1,3.57,2.5,0.4,0.9,0.45,0.84,2.5,32.8,1.6
173,201585,5.6,5.05,0.9,0.6,0.5,0.51,0.64,0.1,17.8,0.7
174,1627739,13.9,3.36,6.1,0.4,1.3,0.45,0.82,1.0,30.5,2.1
175,203937,8.1,4.44,2.0,0.5,1.2,0.43,0.71,0.3,24.8,1.2
176,2594,7.3,2.27,1.4,0.2,0.5,0.42,0.86,1.3,20.1,0.7
177,200768,13.7,3.67,5.2,0.2,1.1,0.41,0.81,1.6,33.1,2.0
178,203124,7.2,6.19,1.2,1.3,0.6,0.49,0.68,0.0,22.1,1.3
179,202681,20.8,3.93,5.2,0.2,1.1,0.45,0.84,2.0,35.4,2.2
180,200746,20.2,8.46,2.3,1.2,0.7,0.49,0.82,0.3,34.7,1.9
181,202362,9.0,3.97,2.6,0.2,0.6,0.44,0.76,0.7,25.1,1.6
182,202498,3.8,2.08,0.6,0.2,0.4,0.41,0.75,0.5,14.7,0.5
183,204038,6.5,2.06,1.0,0.2,0.6,0.39,0.8,1.0,17.9,0.7
184,1626204,8.7,6.15,1.1,0.7,0.9,0.53,0.66,0.1,24.0,1.0
185,2544,27.0,7.56,7.0,0.8,1.5,0.52,0.74,1.5,37.5,3.5
186,101150,21.8,3.17,4.8,0.2,1.1,0.45,0.85,1.9,34.4,2.4
187,201601,6.6,3.11,1.7,0.3,0.8,0.42,0.68,0.9,22.8,0.9
188,1627781,3.5,1.2,0.6,0.2,0.5,0.37,0.0,0.6,11.2,0.3
189,1627763,11.4,2.74,2.3,0.2,0.8,0.43,0.79,1.3,27.2,1.3
190,1627736,3.3,1.07,0.7,0.1,0.4,0.4,0.78,0.4,11.5,0.5
191,201188,14.7,7.01,3.5,1.1,0.9,0.44,0.74,0.9,32.6,2.3
192,101162,8.0,6.19,0.7,0.8,0.5,0.53,0.68,0.0,24.0,1.0
193,201158,10.8,2.46,2.0,0.2,0.8,0.42,0.83,1.4,24.0,1.1
194,202694,9.6,3.53,1.3,0.3,0.6,0.41,0.79,1.3,23.0,1.0
195,203935,9.3,2.47,4.1,0.2,1.1,0.42,0.77,0.8,25.4,1.7
196,1626209,9.7,3.2,2.3,0.3,0.9,0.45,0.81,1.2,24.3,1.3
197,202693,11.6,4.94,1.9,0.4,0.7,0.44,0.79,0.9,29.2,1.3
198,1627737,6.9,4.0,1.6,0.7,0.6,0.44,0.71,0.7,19.1,1.1
199,101107,8.1,3.92,1.2,0.4,0.7,0.42,0.78,1.4,25.0,0.8
200,203486,7.0,5.0,1.1,1.1,0.6,0.5,0.63,0.0,22.0,1.3
201,203521,5.6,1.89,3.3,0.1,0.6,0.42,0.83,0.7,19.4,1.4
202,203090,8.5,4.36,1.6,0.4,0.9,0.45,0.73,0.9,26.1,1.0
203,203086,3.9,1.57,0.5,0.2,0.3,0.45,0.77,0.4,10.8,0.6
204,201563,12.2,5.09,1.6,0.5,0.8,0.45,0.77,0.5,26.5,1.5
205,203487,10.1,3.06,2.6,0.4,0.9,0.45,0.77,0.9,24.4,1.4
206,203077,7.3,3.5,1.0,0.4,0.5,0.46,0.72,0.0,20.5,1.0
207,201144,16.6,2.88,3.7,0.2,0.9,0.42,0.86,1.7,30.9,1.9
208,203488,9.3,4.03,1.6,0.5,0.7,0.42,0.77,1.3,25.5,1.0
209,203118,6.5,2.44,0.9,0.2,0.3,0.44,0.82,0.8,17.9,0.7
210,203101,3.4,2.71,0.6,0.5,0.3,0.44,0.63,0.0,12.6,0.6
211,1626149,7.5,3.57,0.7,0.5,0.4,0.52,0.74,0.1,14.9,0.8
212,1626167,13.0,6.12,1.3,1.4,0.6,0.47,0.74,0.8,28.6,1.3
213,202357,8.8,3.19,1.6,0.4,0.8,0.44,0.74,1.3,24.3,0.9
214,2403,6.4,3.02,0.7,0.3,0.5,0.46,0.77,0.1,16.2,0.8
215,203457,2.9,3.0,0.4,0.5,0.4,0.49,0.55,0.0,11.6,0.6
216,201156,7.7,2.01,1.1,0.1,0.6,0.41,0.82,1.3,19.6,0.7
217,201587,10.8,2.84,3.6,0.3,1.0,0.44,0.79,1.1,27.0,1.4
218,203917,4.7,1.76,1.0,0.2,0.4,0.39,0.72,0.6,15.4,0.7
219,203999,15.1,8.09,3.5,1.0,1.2,0.46,0.73,0.9,34.3,2.2
220,202703,14.9,5.05,1.8,0.6,0.9,0.46,0.79,1.7,32.6,1.4
221,202696,13.3,6.48,2.8,1.2,0.8,0.46,0.75,1.1,30.3,1.5
222,203943,6.6,4.56,1.0,0.4,0.5,0.47,0.72,0.3,18.3,0.8
223,1626181,7.5,2.0,2.1,0.2,0.6,0.42,0.8,1.1,19.7,1.1
224,201956,5.7,3.54,0.7,0.4,0.5,0.45,0.73,0.2,16.4,0.6
225,203490,14.2,4.73,2.4,0.4,1.2,0.45,0.79,1.5,30.5,1.5
226,200782,6.1,3.51,1.3,0.4,0.8,0.41,0.73,1.1,23.9,0.7
227,1627783,6.2,3.12,1.9,0.4,0.7,0.44,0.79,0.6,20.3,0.9
228,1626192,5.0,2.06,0.9,0.1,0.4,0.42,0.7,0.7,15.2,0.6
229,201976,9.0,3.29,2.7,0.3,1.2,0.4,0.74,1.1,27.6,1.3
230,1627775,4.6,1.92,1.3,0.2,0.8,0.41,0.76,0.5,16.5,0.7
231,202335,4.7,2.39,0.9,0.2,0.6,0.41,0.75,0.5,16.2,0.6
232,201988,6.9,2.05,2.1,0.1,0.7,0.4,0.79,1.0,22.1,1.0
233,2200,11.6,8.04,2.4,1.1,0.6,0.48,0.74,0.5,27.2,1.6
234,202331,18.1,4.79,4.3,0.4,1.3,0.42,0.81,2.4,34.6,2.2
235,200794,15.3,6.26,1.8,1.0,0.8,0.46,0.74,1.0,31.2,1.7
236,203112,4.7,2.16,0.7,0.2,0.4,0.41,0.74,0.9,15.7,0.5
237,1626188,8.9,2.47,1.9,0.1,0.5,0.42,0.84,1.1,22.2,1.2
238,200765,7.8,3.03,6.7,0.1,1.0,0.44,0.82,0.7,26.5,2.0
239,203526,8.1,1.75,2.9,0.1,0.6,0.46,0.71,0.8,17.6,1.2
240,101109,6.6,1.66,1.9,0.1,0.6,0.39,0.84,0.9,17.6,0.9
241,203493,9.7,2.65,1.2,0.2,0.7,0.43,0.86,1.6,23.3,0.9
242,202704,13.2,2.68,4.2,0.1,0.7,0.43,0.83,1.2,28.2,2.0
243,1626158,4.4,3.2,0.6,0.4,0.3,0.47,0.74,0.0,13.4,0.6
244,201937,12.0,3.0,4.9,0.2,1.1,0.44,0.84,1.2,28.7,2.2
245,203496,9.6,4.03,1.9,0.4,1.3,0.42,0.72,1.4,27.5,1.1
246,201577,8.4,5.65,1.2,1.0,0.5,0.48,0.72,0.1,23.0,1.1
247,203918,14.5,2.59,2.1,0.2,0.9,0.44,0.86,1.9,27.6,1.4
248,203585,5.2,2.11,0.9,0.2,0.4,0.44,0.72,0.7,18.9,0.6
249,1627758,3.4,1.4,1.6,0.1,0.7,0.43,0.77,0.4,13.3,0.5
250,1626178,14.2,6.45,2.4,0.9,1.1,0.48,0.73,0.2,31.8,1.9
251,200752,13.0,5.5,1.5,0.5,0.8,0.46,0.8,0.6,28.6,1.4
252,203497,13.6,10.38,1.1,2.6,0.6,0.53,0.68,0.0,33.8,2.0
253,201566,26.5,7.29,8.1,0.5,1.6,0.49,0.77,1.6,36.8,3.8
254,201583,5.1,2.38,0.7,0.3,0.5,0.38,0.71,0.8,16.8,0.6
255,1626257,5.0,4.44,0.5,1.3,0.4,0.52,0.62,0.0,17.5,0.8
256,1626155,6.7,3.7,1.1,0.3,0.6,0.46,0.79,0.6,19.8,0.8
257,201586,11.1,5.45,1.2,1.0,0.6,0.44,0.8,1.3,26.1,1.0
258,203894,9.4,2.87,2.6,0.2,1.0,0.41,0.75,1.0,21.7,1.3
259,2733,5.4,1.94,1.7,0.3,0.5,0.47,0.74,0.1,17.0,0.9
260,202714,7.2,2.15,3.8,0.1,0.8,0.43,0.79,0.6,22.5,1.4
261,1627746,8.2,4.79,0.8,0.7,0.4,0.45,0.72,0.4,19.6,1.0
262,203524,3.4,1.93,1.4,0.1,0.7,0.36,0.7,0.4,15.2,0.6
263,203915,13.2,2.91,4.6,0.2,1.1,0.41,0.84,1.4,29.7,1.9
264,1626169,11.5,4.41,2.9,0.3,1.2,0.44,0.7,1.3,31.3,1.4
265,201939,24.2,4.54,5.6,0.3,1.4,0.45,0.87,3.0,36.9,2.9
266,203500,12.8,9.07,1.3,1.2,0.8,0.51,0.62,0.0,31.4,1.5
267,204456,5.7,2.25,4.0,0.1,1.1,0.41,0.78,0.2,20.8,1.4
268,203933,16.3,5.86,1.9,0.6,0.7,0.47,0.79,0.4,32.0,1.7
269,201959,9.4,6.93,1.5,0.9,0.8,0.48,0.67,0.0,29.0,1.2
270,1627752,10.8,3.28,2.2,0.4,0.8,0.42,0.76,1.2,28.0,1.3
271,203082,9.0,3.18,1.8,0.4,0.9,0.41,0.76,1.5,28.0,1.0
272,1626179,11.5,3.75,2.2,0.2,1.0,0.44,0.8,1.3,29.3,1.2
273,200757,9.4,4.03,1.7,0.4,1.1,0.42,0.77,1.2,24.4,1.0
274,201152,11.1,6.06,1.7,0.5,1.2,0.48,0.74,0.7,28.8,1.2
275,1627748,8.8,4.54,1.0,0.8,0.7,0.47,0.73,0.5,21.9,0.8
276,204025,3.9,1.64,2.7,0.1,0.9,0.4,0.76,0.3,15.8,1.0
277,203501,14.8,3.64,2.7,0.3,1.0,0.44,0.79,1.9,31.3,1.6
278,1627789,7.2,2.11,1.4,0.1,0.4,0.43,0.87,0.8,19.6,1.1
279,202699,14.4,4.06,2.5,0.3,0.8,0.44,0.78,1.7,30.0,1.4
280,203107,5.8,2.3,2.2,0.2,0.6,0.42,0.73,0.4,19.8,0.9
281,2225,5.4,1.61,2.4,0.0,0.5,0.43,0.76,0.3,17.1,1.0
282,203503,5.4,2.45,1.0,0.2,0.6,0.42,0.69,0.8,22.1,0.7
283,1626203,4.7,1.76,1.7,0.1,0.6,0.38,0.86,0.6,16.1,0.9
284,2772,11.8,3.69,2.1,0.2,1.2,0.4,0.81,2.4,31.6,1.1
285,203504,11.5,2.25,4.2,0.1,0.7,0.44,0.85,0.9,25.3,1.6
286,1626168,8.5,4.44,1.6,0.4,0.6,0.43,0.79,0.8,21.3,1.0
287,202684,5.9,4.61,0.7,0.5,0.4,0.48,0.65,0.1,17.9,0.8
288,203584,7.6,2.05,1.1,0.1,0.5,0.4,0.84,1.5,20.0,0.7
289,1627786,9.1,4.07,1.5,0.4,1.1,0.48,0.73,0.9,25.2,1.1
290,204020,10.0,3.29,1.5,0.3,0.8,0.43,0.81,1.5,24.0,1.0
291,1627755,6.4,1.86,3.8,0.1,0.7,0.44,0.79,0.4,20.4,1.2
292,203092,7.0,4.35,0.7,0.5,0.4,0.48,0.78,0.1,17.7,0.8
293,201936,15.4,3.59,4.2,0.3,1.2,0.42,0.81,1.5,33.1,1.8
294,2199,6.8,7.19,0.7,0.6,0.6,0.52,0.68,0.0,23.3,1.0
295,1626145,4.5,1.64,2.8,0.2,0.8,0.38,0.73,0.3,15.5,1.0
296,203506,20.3,4.59,5.2,0.3,1.5,0.44,0.82,2.2,35.5,2.5
297,1713,6.0,2.63,1.1,0.3,0.7,0.41,0.77,1.0,17.7,0.8
298,201961,7.2,2.21,0.9,0.1,0.5,0.39,0.85,1.4,19.6,0.6
299,1627782,8.4,2.25,2.0,0.2,0.6,0.42,0.79,0.9,21.2,1.3
300,202325,6.2,3.07,1.5,0.4,0.8,0.4,0.69,0.7,20.2,0.9
301,202083,11.9,3.25,2.5,0.3,1.1,0.42,0.8,1.8,31.4,1.2
302,203115,12.8,3.57,3.3,0.2,0.9,0.43,0.79,1.5,30.5,1.7
303,1626161,11.5,7.3,2.0,0.9,1.0,0.48,0.68,0.1,30.1,1.5
304,1626195,6.0,4.12,0.6,0.6,0.4,0.52,0.7,0.0,14.7,0.9
305,201163,11.5,4.99,1.6,0.4,0.8,0.45,0.81,1.1,29.2,1.1
306,1627812,9.3,2.82,2.1,0.3,0.7,0.4,0.72,1.6,25.6,0.9
307,203897,13.0,2.98,2.4,0.3,0.8,0.42,0.81,1.3,28.2,1.4
308,2585,4.7,3.38,0.8,0.3,0.4,0.46,0.75,0.0,15.2,0.8
